2991.07	-14797.2	1127.4	-13669.8	0.002535
3005.38	-14795.1	1132.8	-13662.3	0.00254
2984.09	-14792.7	1124.77	-13668	0.002545
2997.96	-14790.3	1130	-13660.3	0.00255
2980.41	-14787.8	1123.39	-13664.4	0.002555
2965.22	-14786.5	1117.66	-13668.8	0.00256
2965.86	-14788	1117.9	-13670.1	0.002565
2984.57	-14792.9	1124.95	-13667.9	0.00257
2987.91	-14798.2	1126.21	-13672	0.002575
2991.99	-14800.2	1127.75	-13672.4	0.00258
2976.11	-14797.8	1121.76	-13676.1	0.002585
2982.19	-14793.4	1124.05	-13669.3	0.00259
2942.31	-14790.3	1109.02	-13681.3	0.002595
2942.73	-14790.8	1109.18	-13681.6	0.0026
2950.31	-14794.6	1112.04	-13682.6	0.002605
2966.2	-14800.4	1118.03	-13682.4	0.00261
2988.16	-14806	1126.31	-13679.7	0.002615
3012.92	-14809.9	1135.64	-13674.3	0.00262
3017.19	-14812.3	1137.25	-13675	0.002625
3027.28	-14813.4	1141.05	-13672.3	0.00263
3041.35	-14812.3	1146.35	-13666	0.002635
2998.93	-14807.5	1130.36	-13677.1	0.00264
2991.63	-14800.1	1127.61	-13672.5	0.002645
